Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Month_Name,Week,Day_of_Week,Revenue,Potential_Stockout,Potential_Overstock
2022-06-06,S004,P0020,Clothing,East,293,24,68,43.14,37.69,20,Sunny,1,36.74,Autumn,2022,6,June,23,Monday,904.56,0,1
2022-06-06,S005,P0001,Clothing,East,411,181,112,196.45,68.58,0,Sunny,0,67.31,Autumn,2022,6,June,23,Monday,12412.98,0,0
2022-06-06,S005,P0002,Toys,West,200,34,83,47.17,20.62,15,Rainy,1,15.79,Autumn,2022,6,June,23,Monday,701.08,0,1
2022-06-06,S005,P0003,Furniture,West,71,50,23,67.36,20.16,15,Snowy,0,17.98,Autumn,2022,6,June,23,Monday,1008.0,0,0
2022-06-06,S005,P0004,Electronics,South,402,1,152,16.78,59.73,15,Rainy,1,59.9,Winter,2022,6,June,23,Monday,59.73,0,1
2022-06-06,S005,P0005,Furniture,South,499,207,164,217.53,61.87,20,Sunny,0,60.05,Autumn,2022,6,June,23,Monday,12807.09,0,0
2022-06-06,S005,P0006,Toys,West,228,147,143,164.0,47.15,10,Cloudy,0,47.88,Autumn,2022,6,June,23,Monday,6931.05,0,0
2022-06-06,S005,P0007,Toys,West,415,340,154,346.42,52.38,5,Rainy,1,52.07,Autumn,2022,6,June,23,Monday,17809.2,0,0
2022-06-06,S005,P0008,Electronics,North,169,89,170,94.45,94.9,10,Rainy,1,90.69,Summer,2022,6,June,23,Monday,8446.1,0,0
2022-06-06,S005,P0009,Toys,East,391,44,43,62.96,29.69,5,Cloudy,0,33.64,Autumn,2022,6,June,23,Monday,1306.3600000000001,0,1
2022-06-06,S005,P0010,Groceries,West,225,54,40,65.17,83.77,5,Sunny,0,84.25,Winter,2022,6,June,23,Monday,4523.58,0,1
2022-06-06,S005,P0011,Furniture,North,482,179,54,175.54,48.31,0,Rainy,1,46.39,Summer,2022,6,June,23,Monday,8647.49,0,0
2022-06-06,S005,P0012,Groceries,North,445,35,79,54.1,72.48,5,Sunny,0,73.07,Summer,2022,6,June,23,Monday,2536.8,0,1
2022-06-06,S005,P0013,Electronics,South,106,47,121,54.83,15.41,10,Cloudy,0,15.41,Autumn,2022,6,June,23,Monday,724.27,0,0
2022-06-06,S005,P0014,Toys,West,469,225,134,215.62,96.2,0,Cloudy,1,91.23,Spring,2022,6,June,23,Monday,21645.0,0,0
2022-06-06,S005,P0015,Groceries,West,495,358,32,359.85,78.17,5,Snowy,1,78.72,Autumn,2022,6,June,23,Monday,27984.86,0,0
2022-06-06,S005,P0016,Clothing,West,426,59,148,78.41,33.14,5,Cloudy,1,34.2,Winter,2022,6,June,23,Monday,1955.26,0,1
2022-06-06,S005,P0017,Clothing,West,239,126,58,125.63,22.12,0,Cloudy,1,19.69,Summer,2022,6,June,23,Monday,2787.1200000000003,0,0
2022-06-06,S005,P0018,Groceries,South,283,28,199,33.02,52.29,20,Sunny,0,55.49,Summer,2022,6,June,23,Monday,1464.12,0,1
2022-06-06,S005,P0019,Furniture,East,59,53,147,56.32,23.39,15,Rainy,1,23.43,Summer,2022,6,June,23,Monday,1239.67,0,0
2022-06-06,S005,P0020,Furniture,North,294,43,183,47.29,96.58,20,Rainy,1,95.96,Winter,2022,6,June,23,Monday,4152.94,0,1
2022-06-07,S001,P0001,Groceries,East,256,237,25,227.01,92.79,5,Cloudy,0,97.71,Autumn,2022,6,June,23,Tuesday,21991.230000000003,0,0
2022-06-07,S001,P0002,Groceries,South,204,63,22,75.38,41.27,5,Cloudy,1,41.55,Summer,2022,6,June,23,Tuesday,2600.01,0,1
2022-06-07,S001,P0003,Clothing,South,90,36,113,33.38,94.01,10,Rainy,0,95.24,Spring,2022,6,June,23,Tuesday,3384.36,0,0
2022-06-07,S001,P0004,Furniture,East,345,188,65,183.94,95.5,10,Snowy,0,92.88,Spring,2022,6,June,23,Tuesday,17954.0,0,0
2022-06-07,S001,P0005,Electronics,North,442,166,131,183.59,26.44,0,Rainy,1,31.16,Spring,2022,6,June,23,Tuesday,4389.04,0,0
2022-06-07,S001,P0006,Toys,South,385,253,52,261.62,16.46,20,Rainy,1,15.67,Summer,2022,6,June,23,Tuesday,4164.38,0,0
2022-06-07,S001,P0007,Furniture,West,245,23,53,35.95,31.0,15,Snowy,1,30.99,Autumn,2022,6,June,23,Tuesday,713.0,0,1
2022-06-07,S001,P0008,Furniture,North,480,456,129,462.75,65.99,5,Sunny,0,67.52,Summer,2022,6,June,23,Tuesday,30091.44,0,0
2022-06-07,S001,P0009,Electronics,West,237,105,79,122.06,85.65,10,Rainy,1,88.89,Spring,2022,6,June,23,Tuesday,8993.25,0,0
2022-06-07,S001,P0010,Furniture,South,433,161,149,154.03,70.32,5,Cloudy,1,66.64,Autumn,2022,6,June,23,Tuesday,11321.519999999999,0,0
2022-06-07,S001,P0011,Furniture,North,319,0,83,14.92,83.36,15,Snowy,1,78.89,Spring,2022,6,June,23,Tuesday,0.0,0,1
2022-06-07,S001,P0012,Clothing,North,360,75,200,91.78,98.6,5,Cloudy,1,93.87,Summer,2022,6,June,23,Tuesday,7395.0,0,1
2022-06-07,S001,P0013,Groceries,North,429,113,91,118.73,72.65,10,Rainy,0,72.27,Summer,2022,6,June,23,Tuesday,8209.45,0,1
2022-06-07,S001,P0014,Clothing,East,169,130,103,149.75,74.07,10,Snowy,0,76.84,Spring,2022,6,June,23,Tuesday,9629.099999999999,0,0
2022-06-07,S001,P0015,Electronics,North,383,139,91,137.46,80.85,5,Rainy,0,78.05,Spring,2022,6,June,23,Tuesday,11238.15,0,0
2022-06-07,S001,P0016,Furniture,North,248,120,71,122.49,89.69,15,Snowy,1,90.66,Summer,2022,6,June,23,Tuesday,10762.8,0,0
2022-06-07,S001,P0017,Groceries,West,135,80,155,95.61,12.28,20,Cloudy,1,16.35,Autumn,2022,6,June,23,Tuesday,982.4,0,0
2022-06-07,S001,P0018,Clothing,North,124,4,142,23.32,74.72,20,Rainy,0,71.7,Spring,2022,6,June,23,Tuesday,298.88,0,1
2022-06-07,S001,P0019,Toys,West,450,425,161,418.58,57.77,10,Sunny,0,62.37,Autumn,2022,6,June,23,Tuesday,24552.25,0,0
2022-06-07,S001,P0020,Toys,East,117,30,200,20.61,59.72,15,Sunny,0,58.06,Winter,2022,6,June,23,Tuesday,1791.6,0,1
2022-06-07,S002,P0001,Furniture,West,470,66,26,71.55,51.11,15,Snowy,0,50.27,Summer,2022,6,June,23,Tuesday,3373.2599999999998,0,1
2022-06-07,S002,P0002,Groceries,South,418,231,51,242.87,75.26,0,Sunny,0,75.89,Spring,2022,6,June,23,Tuesday,17385.06,0,0
2022-06-07,S002,P0003,Electronics,North,60,31,32,32.22,29.91,5,Rainy,0,29.06,Autumn,2022,6,June,23,Tuesday,927.21,0,0
2022-06-07,S002,P0004,Toys,East,297,52,73,54.18,81.82,0,Snowy,0,77.09,Autumn,2022,6,June,23,Tuesday,4254.639999999999,0,1
2022-06-07,S002,P0005,Groceries,West,438,89,163,104.69,68.59,0,Sunny,1,71.22,Spring,2022,6,June,23,Tuesday,6104.51,0,1
2022-06-07,S002,P0006,Groceries,East,456,0,175,13.39,52.36,10,Sunny,0,52.13,Winter,2022,6,June,23,Tuesday,0.0,0,1
2022-06-07,S002,P0007,Electronics,East,211,82,169,96.76,15.48,10,Rainy,0,14.39,Spring,2022,6,June,23,Tuesday,1269.3600000000001,0,0
2022-06-07,S002,P0008,Toys,South,178,155,21,173.87,48.41,10,Sunny,1,45.24,Spring,2022,6,June,23,Tuesday,7503.549999999999,0,0
2022-06-07,S002,P0009,Clothing,South,375,230,115,234.24,36.81,15,Snowy,1,37.72,Summer,2022,6,June,23,Tuesday,8466.300000000001,0,0
2022-06-07,S002,P0010,Furniture,North,290,168,44,176.09,31.63,15,Sunny,1,35.83,Summer,2022,6,June,23,Tuesday,5313.84,0,0
2022-06-07,S002,P0011,Furniture,North,275,111,189,129.54,53.76,5,Snowy,0,55.48,Spring,2022,6,June,23,Tuesday,5967.36,0,0
2022-06-07,S002,P0012,Toys,South,398,116,125,130.2,37.07,15,Cloudy,0,35.93,Spring,2022,6,June,23,Tuesday,4300.12,0,1
2022-06-07,S002,P0013,Toys,West,415,21,38,11.63,20.02,15,Sunny,1,17.61,Autumn,2022,6,June,23,Tuesday,420.42,0,1
2022-06-07,S002,P0014,Toys,West,69,48,33,46.6,92.91,15,Snowy,0,90.23,Spring,2022,6,June,23,Tuesday,4459.68,0,0
2022-06-07,S002,P0015,Electronics,West,72,27,155,29.47,69.55,0,Rainy,1,65.16,Summer,2022,6,June,23,Tuesday,1877.85,0,0
2022-06-07,S002,P0016,Clothing,West,72,60,20,65.68,22.01,5,Rainy,1,21.81,Autumn,2022,6,June,23,Tuesday,1320.6000000000001,0,0
2022-06-07,S002,P0017,Furniture,East,163,152,98,166.6,31.44,10,Sunny,1,34.17,Autumn,2022,6,June,23,Tuesday,4778.88,0,0
2022-06-07,S002,P0018,Furniture,West,147,74,123,72.3,51.14,5,Snowy,1,48.5,Spring,2022,6,June,23,Tuesday,3784.36,0,0
2022-06-07,S002,P0019,Electronics,South,56,32,197,38.16,15.59,0,Sunny,1,19.58,Winter,2022,6,June,23,Tuesday,498.88,0,0
2022-06-07,S002,P0020,Clothing,West,492,221,131,238.85,68.19,20,Rainy,0,71.6,Autumn,2022,6,June,23,Tuesday,15069.99,0,0
2022-06-07,S003,P0001,Toys,North,79,0,200,12.67,86.31,10,Sunny,0,88.47,Spring,2022,6,June,23,Tuesday,0.0,0,1
2022-06-07,S003,P0002,Clothing,South,455,311,23,319.36,72.31,0,Sunny,0,70.71,Winter,2022,6,June,23,Tuesday,22488.41,0,0
2022-06-07,S003,P0003,Furniture,North,133,51,60,41.73,43.73,0,Rainy,1,41.31,Summer,2022,6,June,23,Tuesday,2230.23,0,0
2022-06-07,S003,P0004,Furniture,West,377,300,184,309.68,80.44,5,Sunny,1,76.59,Winter,2022,6,June,23,Tuesday,24132.0,0,0
2022-06-07,S003,P0005,Toys,South,499,478,196,487.62,10.5,20,Cloudy,0,15.32,Autumn,2022,6,June,23,Tuesday,5019.0,0,0
2022-06-07,S003,P0006,Toys,South,189,128,58,143.74,50.07,10,Snowy,1,51.5,Autumn,2022,6,June,23,Tuesday,6408.96,0,0
2022-06-07,S003,P0007,Furniture,North,429,385,29,393.22,14.86,10,Snowy,1,13.26,Spring,2022,6,June,23,Tuesday,5721.099999999999,0,0
2022-06-07,S003,P0008,Electronics,West,266,228,127,247.08,86.37,10,Cloudy,1,89.6,Spring,2022,6,June,23,Tuesday,19692.36,0,0
2022-06-07,S003,P0009,Furniture,North,335,4,82,1.38,13.15,10,Rainy,0,17.64,Summer,2022,6,June,23,Tuesday,52.6,0,1
2022-06-07,S003,P0010,Clothing,West,153,76,89,90.75,64.88,10,Rainy,0,60.63,Autumn,2022,6,June,23,Tuesday,4930.879999999999,0,0
2022-06-07,S003,P0011,Clothing,South,180,110,179,115.13,59.38,10,Rainy,0,58.08,Summer,2022,6,June,23,Tuesday,6531.8,0,0
2022-06-07,S003,P0012,Furniture,North,465,151,55,158.13,83.37,10,Rainy,0,81.62,Autumn,2022,6,June,23,Tuesday,12588.87,0,1
2022-06-07,S003,P0013,Furniture,North,315,146,31,140.74,64.78,15,Rainy,0,64.51,Spring,2022,6,June,23,Tuesday,9457.880000000001,0,0
2022-06-07,S003,P0014,Electronics,East,334,169,131,174.53,22.15,20,Sunny,1,18.21,Autumn,2022,6,June,23,Tuesday,3743.35,0,0
2022-06-07,S003,P0015,Toys,East,166,76,124,84.25,38.02,15,Sunny,1,35.19,Winter,2022,6,June,23,Tuesday,2889.5200000000004,0,0
2022-06-07,S003,P0016,Toys,North,198,186,197,195.32,20.45,10,Sunny,1,21.06,Spring,2022,6,June,23,Tuesday,3803.7,0,0
2022-06-07,S003,P0017,Clothing,North,212,7,177,-1.64,82.53,10,Rainy,0,81.97,Winter,2022,6,June,23,Tuesday,577.71,0,1
2022-06-07,S003,P0018,Toys,West,118,50,83,61.91,12.05,10,Snowy,1,8.96,Winter,2022,6,June,23,Tuesday,602.5,0,0
2022-06-07,S003,P0019,Groceries,West,389,148,54,161.46,97.48,20,Rainy,1,97.27,Spring,2022,6,June,23,Tuesday,14427.04,0,0
2022-06-07,S003,P0020,Groceries,East,417,279,116,281.15,47.27,20,Cloudy,1,52.05,Summer,2022,6,June,23,Tuesday,13188.330000000002,0,0
2022-06-07,S004,P0001,Groceries,West,368,192,47,192.67,56.15,5,Cloudy,1,57.58,Autumn,2022,6,June,23,Tuesday,10780.8,0,0
2022-06-07,S004,P0002,Furniture,South,401,306,53,309.53,32.28,15,Cloudy,0,28.68,Winter,2022,6,June,23,Tuesday,9877.68,0,0
2022-06-07,S004,P0003,Groceries,East,322,67,114,77.22,30.56,10,Sunny,0,33.7,Winter,2022,6,June,23,Tuesday,2047.52,0,1
2022-06-07,S004,P0004,Electronics,West,229,83,28,90.25,45.33,5,Snowy,1,46.71,Summer,2022,6,June,23,Tuesday,3762.39,0,0
2022-06-07,S004,P0005,Clothing,East,338,57,168,76.41,48.76,15,Cloudy,0,53.5,Winter,2022,6,June,23,Tuesday,2779.3199999999997,0,1
2022-06-07,S004,P0006,Clothing,West,273,250,30,247.45,22.98,10,Rainy,1,26.89,Autumn,2022,6,June,23,Tuesday,5745.0,0,0
2022-06-07,S004,P0007,Groceries,East,109,93,67,100.67,66.87,10,Cloudy,1,64.59,Spring,2022,6,June,23,Tuesday,6218.910000000001,0,0
2022-06-07,S004,P0008,Clothing,East,260,224,169,214.21,74.38,5,Snowy,0,74.09,Summer,2022,6,June,23,Tuesday,16661.12,0,0
2022-06-07,S004,P0009,Furniture,North,310,6,181,10.35,15.02,20,Cloudy,0,13.38,Summer,2022,6,June,23,Tuesday,90.12,0,1
2022-06-07,S004,P0010,Groceries,North,148,96,71,109.05,24.73,0,Sunny,1,21.12,Winter,2022,6,June,23,Tuesday,2374.08,0,0
2022-06-07,S004,P0011,Furniture,South,414,339,108,352.98,50.17,20,Snowy,1,54.81,Spring,2022,6,June,23,Tuesday,17007.63,0,0
2022-06-07,S004,P0012,Clothing,South,481,283,153,301.48,23.85,5,Cloudy,1,22.53,Winter,2022,6,June,23,Tuesday,6749.55,0,0
2022-06-07,S004,P0013,Groceries,South,159,150,106,141.65,62.13,15,Sunny,0,67.03,Winter,2022,6,June,23,Tuesday,9319.5,0,0
2022-06-07,S004,P0014,Toys,North,171,158,149,151.15,29.47,15,Sunny,1,30.4,Winter,2022,6,June,23,Tuesday,4656.26,0,0
2022-06-07,S004,P0015,Furniture,North,374,95,42,91.12,25.77,0,Rainy,0,24.45,Autumn,2022,6,June,23,Tuesday,2448.15,0,1
2022-06-07,S004,P0016,Groceries,North,290,127,137,119.09,97.18,0,Cloudy,0,97.7,Spring,2022,6,June,23,Tuesday,12341.86,0,0
2022-06-07,S004,P0017,Electronics,North,462,61,94,67.0,62.46,10,Snowy,0,64.98,Winter,2022,6,June,23,Tuesday,3810.06,0,1
2022-06-07,S004,P0018,Furniture,North,393,50,144,52.78,65.71,10,Sunny,0,68.05,Winter,2022,6,June,23,Tuesday,3285.4999999999995,0,1
2022-06-07,S004,P0019,Clothing,South,58,3,166,17.59,49.16,5,Rainy,1,47.9,Summer,2022,6,June,23,Tuesday,147.48,0,1
2022-06-07,S004,P0020,Clothing,South,64,8,146,26.97,67.09,0,Sunny,1,65.63,Winter,2022,6,June,23,Tuesday,536.72,0,1
2022-06-07,S005,P0001,Clothing,North,248,239,133,232.18,68.41,20,Cloudy,0,64.72,Winter,2022,6,June,23,Tuesday,16349.99,0,0
2022-06-07,S005,P0002,Groceries,East,333,256,199,256.26,73.59,20,Sunny,0,75.49,Summer,2022,6,June,23,Tuesday,18839.04,0,0
2022-06-07,S005,P0003,Toys,North,245,179,67,194.48,54.93,0,Cloudy,0,50.8,Spring,2022,6,June,23,Tuesday,9832.47,0,0
2022-06-07,S005,P0004,Furniture,North,442,325,22,336.74,55.31,0,Rainy,1,58.1,Winter,2022,6,June,23,Tuesday,17975.75,0,0
2022-06-07,S005,P0005,Groceries,East,339,274,166,274.66,23.93,10,Snowy,0,19.14,Autumn,2022,6,June,23,Tuesday,6556.82,0,0
2022-06-07,S005,P0006,Toys,East,141,53,96,59.65,15.61,15,Sunny,1,16.0,Autumn,2022,6,June,23,Tuesday,827.3299999999999,0,0
2022-06-07,S005,P0007,Clothing,East,70,1,106,-0.26,51.99,0,Rainy,0,50.87,Summer,2022,6,June,23,Tuesday,51.99,0,1
2022-06-07,S005,P0008,Toys,North,375,143,132,135.69,53.58,15,Rainy,0,50.53,Autumn,2022,6,June,23,Tuesday,7661.94,0,0
2022-06-07,S005,P0009,Toys,North,138,69,144,84.17,77.23,15,Cloudy,1,77.59,Autumn,2022,6,June,23,Tuesday,5328.87,0,0
2022-06-07,S005,P0010,Toys,West,257,189,181,206.32,44.03,15,Rainy,0,39.14,Winter,2022,6,June,23,Tuesday,8321.67,0,0
2022-06-07,S005,P0011,Toys,East,424,38,47,43.23,53.64,15,Rainy,1,52.2,Summer,2022,6,June,23,Tuesday,2038.32,0,1
2022-06-07,S005,P0012,Electronics,East,432,417,52,412.79,91.56,0,Rainy,1,90.0,Autumn,2022,6,June,23,Tuesday,38180.520000000004,0,0
2022-06-07,S005,P0013,Furniture,North,473,46,113,60.19,68.62,10,Cloudy,1,67.81,Summer,2022,6,June,23,Tuesday,3156.5200000000004,0,1
2022-06-07,S005,P0014,Clothing,East,74,66,41,78.82,31.35,15,Rainy,0,30.39,Autumn,2022,6,June,23,Tuesday,2069.1,0,0
2022-06-07,S005,P0015,Furniture,South,385,29,149,24.9,35.86,20,Rainy,0,37.08,Winter,2022,6,June,23,Tuesday,1039.94,0,1
2022-06-07,S005,P0016,Furniture,South,136,59,57,52.88,71.84,20,Sunny,0,69.65,Summer,2022,6,June,23,Tuesday,4238.56,0,0
2022-06-07,S005,P0017,Furniture,North,317,65,181,68.74,51.85,5,Cloudy,1,53.95,Autumn,2022,6,June,23,Tuesday,3370.25,0,1
2022-06-07,S005,P0018,Furniture,North,160,78,30,97.47,62.46,10,Rainy,0,59.24,Autumn,2022,6,June,23,Tuesday,4871.88,0,0
2022-06-07,S005,P0019,Electronics,East,51,31,94,22.07,49.59,0,Snowy,1,52.9,Winter,2022,6,June,23,Tuesday,1537.2900000000002,0,0
2022-06-07,S005,P0020,Groceries,North,354,287,192,281.35,31.84,0,Sunny,1,33.64,Autumn,2022,6,June,23,Tuesday,9138.08,0,0
2022-06-08,S001,P0001,Groceries,East,209,90,93,103.1,98.92,10,Rainy,0,103.21,Spring,2022,6,June,23,Wednesday,8902.8,0,0
2022-06-08,S001,P0002,Clothing,West,467,192,32,190.72,84.62,0,Rainy,0,87.97,Winter,2022,6,June,23,Wednesday,16247.04,0,0
2022-06-08,S001,P0003,Furniture,North,366,174,147,190.62,13.86,0,Rainy,1,14.61,Summer,2022,6,June,23,Wednesday,2411.64,0,0
2022-06-08,S001,P0004,Clothing,South,484,152,143,147.66,80.84,15,Snowy,0,83.15,Autumn,2022,6,June,23,Wednesday,12287.68,0,1
2022-06-08,S001,P0005,Clothing,East,423,236,199,232.12,70.97,0,Rainy,0,68.11,Winter,2022,6,June,23,Wednesday,16748.92,0,0
2022-06-08,S001,P0006,Electronics,North,218,122,22,125.9,81.34,20,Cloudy,0,80.64,Winter,2022,6,June,23,Wednesday,9923.48,0,0
2022-06-08,S001,P0007,Furniture,North,112,23,176,30.25,32.56,15,Cloudy,1,33.06,Autumn,2022,6,June,23,Wednesday,748.8800000000001,0,1
2022-06-08,S001,P0008,Toys,West,287,224,192,217.24,72.07,15,Rainy,0,75.57,Autumn,2022,6,June,23,Wednesday,16143.679999999998,0,0
2022-06-08,S001,P0009,Toys,West,234,16,84,20.65,31.34,20,Cloudy,0,36.1,Spring,2022,6,June,23,Wednesday,501.44,0,1
2022-06-08,S001,P0010,Toys,South,159,67,79,67.85,44.4,0,Cloudy,0,48.99,Autumn,2022,6,June,23,Wednesday,2974.7999999999997,0,0
2022-06-08,S001,P0011,Electronics,East,311,7,189,-1.96,51.79,20,Snowy,0,53.73,Winter,2022,6,June,23,Wednesday,362.53,0,1
2022-06-08,S001,P0012,Clothing,South,488,47,68,64.01,75.92,0,Cloudy,0,76.77,Autumn,2022,6,June,23,Wednesday,3568.2400000000002,0,1
2022-06-08,S001,P0013,Toys,West,222,68,64,68.03,51.79,15,Snowy,0,55.55,Autumn,2022,6,June,23,Wednesday,3521.72,0,1
2022-06-08,S001,P0014,Electronics,West,134,40,175,30.44,11.58,0,Rainy,0,12.97,Summer,2022,6,June,23,Wednesday,463.2,0,1
2022-06-08,S001,P0015,Electronics,West,393,218,29,216.08,74.86,0,Snowy,1,74.97,Autumn,2022,6,June,23,Wednesday,16319.48,0,0
2022-06-08,S001,P0016,Toys,East,72,7,51,14.53,61.95,15,Cloudy,0,58.73,Spring,2022,6,June,23,Wednesday,433.65000000000003,0,1
2022-06-08,S001,P0017,Groceries,North,102,41,88,52.14,40.69,5,Cloudy,0,39.13,Winter,2022,6,June,23,Wednesday,1668.29,0,0
2022-06-08,S001,P0018,Furniture,North,170,150,70,168.38,17.06,0,Sunny,0,12.82,Summer,2022,6,June,23,Wednesday,2559.0,0,0
2022-06-08,S001,P0019,Clothing,North,327,101,74,110.48,57.33,5,Snowy,1,53.76,Summer,2022,6,June,23,Wednesday,5790.33,0,1
2022-06-08,S001,P0020,Electronics,North,479,359,109,369.8,92.35,20,Cloudy,0,94.09,Summer,2022,6,June,23,Wednesday,33153.65,0,0
2022-06-08,S002,P0001,Groceries,North,433,316,28,307.19,59.42,10,Snowy,1,54.5,Summer,2022,6,June,23,Wednesday,18776.72,0,0
2022-06-08,S002,P0002,Groceries,North,369,72,25,80.81,68.19,20,Snowy,0,71.0,Summer,2022,6,June,23,Wednesday,4909.68,0,1
2022-06-08,S002,P0003,Groceries,East,404,42,70,43.28,78.74,20,Rainy,0,74.81,Autumn,2022,6,June,23,Wednesday,3307.08,0,1
2022-06-08,S002,P0004,Groceries,South,109,81,108,92.21,16.4,20,Snowy,1,19.85,Autumn,2022,6,June,23,Wednesday,1328.3999999999999,0,0
2022-06-08,S002,P0005,Electronics,East,212,41,29,33.84,86.67,15,Cloudy,1,89.53,Summer,2022,6,June,23,Wednesday,3553.4700000000003,0,1
2022-06-08,S002,P0006,Electronics,East,313,233,156,227.75,10.3,5,Snowy,1,5.7,Winter,2022,6,June,23,Wednesday,2399.9,0,0
2022-06-08,S002,P0007,Furniture,North,77,56,33,64.64,72.47,0,Rainy,0,68.5,Autumn,2022,6,June,23,Wednesday,4058.3199999999997,0,0
2022-06-08,S002,P0008,Groceries,West,364,303,59,293.46,44.53,0,Cloudy,1,47.25,Spring,2022,6,June,23,Wednesday,13492.59,0,0
2022-06-08,S002,P0009,Clothing,East,164,95,117,85.84,50.42,15,Rainy,0,47.17,Autumn,2022,6,June,23,Wednesday,4789.900000000001,0,0
2022-06-08,S002,P0010,Groceries,South,476,3,188,2.66,37.21,5,Sunny,1,42.08,Summer,2022,6,June,23,Wednesday,111.63,0,1
2022-06-08,S002,P0011,Electronics,West,209,19,117,24.33,93.83,10,Sunny,1,89.17,Summer,2022,6,June,23,Wednesday,1782.77,0,1
2022-06-08,S002,P0012,Furniture,East,229,214,80,216.43,55.34,20,Cloudy,1,55.21,Spring,2022,6,June,23,Wednesday,11842.76,0,0
2022-06-08,S002,P0013,Clothing,East,420,264,180,279.28,10.46,15,Cloudy,1,7.62,Winter,2022,6,June,23,Wednesday,2761.44,0,0
2022-06-08,S002,P0014,Groceries,North,410,30,128,40.06,52.33,5,Rainy,0,54.81,Winter,2022,6,June,23,Wednesday,1569.8999999999999,0,1
2022-06-08,S002,P0015,Toys,West,376,259,190,253.49,67.47,10,Rainy,1,65.86,Autumn,2022,6,June,23,Wednesday,17474.73,0,0
2022-06-08,S002,P0016,Clothing,North,387,44,32,53.23,87.99,0,Snowy,0,87.12,Autumn,2022,6,June,23,Wednesday,3871.56,0,1
2022-06-08,S002,P0017,Groceries,West,405,39,105,58.34,48.34,5,Rainy,1,53.19,Spring,2022,6,June,23,Wednesday,1885.2600000000002,0,1
2022-06-08,S002,P0018,Furniture,South,316,55,171,65.93,44.9,0,Sunny,1,46.25,Spring,2022,6,June,23,Wednesday,2469.5,0,1
2022-06-08,S002,P0019,Groceries,West,497,199,181,209.08,54.55,20,Rainy,1,57.28,Spring,2022,6,June,23,Wednesday,10855.449999999999,0,0
2022-06-08,S002,P0020,Toys,North,212,176,125,191.16,52.08,5,Rainy,1,53.61,Spring,2022,6,June,23,Wednesday,9166.08,0,0
2022-06-08,S003,P0001,Groceries,West,380,362,131,352.08,74.95,10,Rainy,1,71.2,Spring,2022,6,June,23,Wednesday,27131.9,0,0
2022-06-08,S003,P0002,Electronics,North,379,147,61,137.61,39.31,5,Cloudy,0,40.97,Autumn,2022,6,June,23,Wednesday,5778.570000000001,0,0
2022-06-08,S003,P0003,Furniture,East,174,112,172,121.99,50.81,10,Cloudy,1,55.45,Spring,2022,6,June,23,Wednesday,5690.72,0,0
2022-06-08,S003,P0004,Furniture,South,182,21,63,16.91,57.57,20,Cloudy,1,57.13,Summer,2022,6,June,23,Wednesday,1208.97,0,1
2022-06-08,S003,P0005,Electronics,South,334,250,186,263.97,52.97,0,Rainy,0,51.19,Winter,2022,6,June,23,Wednesday,13242.5,0,0
2022-06-08,S003,P0006,Clothing,North,381,216,116,213.32,52.14,10,Snowy,1,55.16,Summer,2022,6,June,23,Wednesday,11262.24,0,0
2022-06-08,S003,P0007,Electronics,South,483,41,97,38.11,14.88,20,Cloudy,1,14.19,Winter,2022,6,June,23,Wednesday,610.08,0,1
2022-06-08,S003,P0008,Groceries,North,166,164,68,163.09,77.3,5,Sunny,1,79.5,Winter,2022,6,June,23,Wednesday,12677.199999999999,0,0
2022-06-08,S003,P0009,Clothing,South,90,4,173,18.93,72.75,20,Cloudy,0,74.56,Summer,2022,6,June,23,Wednesday,291.0,0,1
2022-06-08,S003,P0010,Electronics,North,189,118,169,134.98,99.03,10,Sunny,0,99.83,Summer,2022,6,June,23,Wednesday,11685.54,0,0
2022-06-08,S003,P0011,Groceries,South,138,23,171,18.32,20.96,20,Cloudy,1,25.05,Winter,2022,6,June,23,Wednesday,482.08000000000004,0,1
2022-06-08,S003,P0012,Groceries,West,398,167,168,164.8,56.33,5,Cloudy,1,61.15,Winter,2022,6,June,23,Wednesday,9407.11,0,0
2022-06-08,S003,P0013,Groceries,West,57,35,142,33.72,85.62,10,Sunny,1,82.85,Autumn,2022,6,June,23,Wednesday,2996.7000000000003,0,0
2022-06-08,S003,P0014,Clothing,South,116,77,85,90.27,47.26,5,Cloudy,0,50.32,Spring,2022,6,June,23,Wednesday,3639.02,0,0
2022-06-08,S003,P0015,Furniture,South,477,143,200,141.84,55.34,5,Rainy,0,59.81,Winter,2022,6,June,23,Wednesday,7913.620000000001,0,1
2022-06-08,S003,P0016,Clothing,South,500,478,79,488.51,19.46,20,Snowy,0,19.49,Autumn,2022,6,June,23,Wednesday,9301.880000000001,0,0
2022-06-08,S003,P0017,Electronics,West,200,96,198,99.53,35.5,20,Snowy,1,31.46,Autumn,2022,6,June,23,Wednesday,3408.0,0,0
2022-06-08,S003,P0018,Clothing,North,208,142,87,143.19,62.78,0,Rainy,0,64.42,Autumn,2022,6,June,23,Wednesday,8914.76,0,0
2022-06-08,S003,P0019,Toys,East,457,120,114,127.35,80.67,20,Snowy,1,78.01,Summer,2022,6,June,23,Wednesday,9680.4,0,1
